"0005-anti-human-CD80" "0007-anti-human-CD274" "0008-anti-human-CD273" "0009-anti-human-CD275" "0161-anti-human-CD11b" "0021-anti-human-CD252" "0022-anti-human-CD137L" "0023-anti-human-CD155" "0024-anti-human-CD112" "0026-anti-human-CD47" "0027-anti-human-CD70" "0028-anti-human-CD30" "0031-anti-human-CD40" "0032-anti-human-CD154" "0033-anti-human-CD52" "0034-anti-human-CD3" "0046-anti-human-CD8" "0047-anti-human-CD56" "0050-anti-human-CD19" "0052-anti-human-CD33" "0054-anti-human-CD34" "0056-anti-human-CD269" "0060-anti-human-CD90" "0061-anti-human-CD117" "0062-anti-human-CD10" "0063-anti-human-CD45RA" "0064-anti-human-CD123" "0066-anti-human-CD7" "0070-anti-humanmouse-CD49f" "0071-anti-human-CD194" "0072-anti-human-CD4" "0125-anti-human-CD44" "0081-anti-human-CD14" "0083-anti-human-CD16" "0085-anti-human-CD25" "0087-anti-human-CD45RO" "0088-anti-human-CD279" "0089-anti-human-TIGIT" "0100-anti-human-CD20" "0101-anti-human-CD335" "0102-anti-human-CD294" "0123-anti-human-CD326" "0124-anti-human-CD31" "0127-anti-Human-Podoplanin" "0134-anti-human-CD146" "0135-anti-human-CD324" "0136-anti-human-IgM" "0138-anti-human-CD5" "0141-anti-human-CD195" "0142-anti-human-CD32" "0143-anti-human-CD196" "0144-anti-human-CD185" "0145-anti-human-CD103" "0146-anti-human-CD69" "0147-anti-human-CD62L" "0149-anti-human-CD161" "0151-anti-human-CD152" "0152-anti-human-CD223" "0153-anti-human-KLRG1" "0154-anti-human-CD27" "0155-anti-human-CD107a" "0156-anti-human-CD95" "0159-anti-human-HLADR" "0160-anti-human-CD1c" "0162-anti-human-CD64" "0163-anti-human-CD141" "0164-anti-human-CD1d" "0165-anti-human-CD314" "0166-anti-human-CD66b" "0167-anti-human-CD35" "0168-anti-human-CD57-R" "0169-anti-human-CD366" "0170-anti-human-CD272" "0171-anti-humanmouserat-CD278" "0174-anti-human-CD58" "0175-anti-human-CD96" "0176-anti-human-CD39" "0177-anti-human-CD178" "0179-anti-human-CX3CR1" "0180-anti-human-CD24" "0181-anti-human-CD21" "0185-anti-human-CD11a" "0186-anti-human-IgA" "0187-anti-human-CD79b" "0189-anti-human-CD244" "0196-anti-human-CD235ab" "0205-anti-human-CD206" "0206-anti-human-CD169" "0207-anti-human-CD370" "0208-anti-human-XCR1" "0215-anti-human-CD268" "0217-anti-human-CD54" "0218-anti-human-CD62P" "0224-anti-human-TCRab" "0245-anti-human-CD106" "0246-anti-human-CD122" "0247-anti-human-CD267" "0353-anti-human-CD41" "0355-anti-human-CD137" "0356-anti-human-CD254" "0358-anti-human-CD163" "0359-anti-human-CD83" "0360-anti-human-CD357" "0362-anti-human-CD309" "0363-anti-human-CD124" "0366-anti-human-CD184" "0367-anti-human-CD2" "0368-anti-human-CD226" "0369-anti-human-CD29" "0370-anti-human-CD303" "0371-anti-human-CD49b" "0373-anti-human-CD81" "0374-anti-human-CD98" "0375-anti-human-IgGFc" "0384-anti-human-IgD" "0385-anti-human-CD18" "0386-anti-human-CD28" "0387-anti-human-TSLPR" "0389-anti-human-CD38" "0390-anti-human-CD127" "0048-anti-human-CD45" "0392-anti-human-CD15" "0393-anti-human-CD22" "0394-anti-human-CD71" "0395-anti-human-B7H4" "0396-anti-human-CD26" "0397-anti-human-CD193" "0399-anti-human-CD204" "0400-anti-human-CD144" "0402-anti-human-CD1a" "0406-anti-human-CD304" "0407-anti-human-CD36" "0420-anti-human-CD158" "0437-anti-mousehuman-CD207" "0576-anti-human-CD49d" "0577-anti-human-CD73" "0590-anti-human-CD305" "0591-anti-human-LOX1" "0592-anti-human-CD158b" "0594-anti-human-CD133" "0597-anti-human-CD209" "0599-anti-human-CD158e" "0600-anti-human-CD158f" "0801-anti-human-CD337" "0802-anti-human-CD336" "0828-anti-human-CD307d" "0829-anti-human-CD307e" "0830-anti-human-CD319" "0055-anti-human-CD138" "0853-anti-human-CLEC12A" "0863-anti-human-CD257" "0867-anti-human-CD94" "0870-anti-human-CD150" "0895-anti-mousehuman-Mac2" "0896-anti-human-CD85j" "0897-anti-human-CD23" "0899-anti-human-HLAA2" "0901-anti-human-GARP" "0902-anti-human-CD328" "0908-anti-human-TCRVb13.1" "0920-anti-human-CD82" "0944-anti-human-CD101" "0985-anti-human-CD360" "1046-anti-human-CD88" "1047-anti-human-HLAF" "1048-anti-human-NLRP2" "1051-anti-human-Podocalyxin" "1052-anti-human-CD224" "1056-anti-human-CD258" "1057-anti-human-DR3"
"CD37" 0 0 0 0 0 0 0 0 0 -0.00751590669382479 0 0 0 0 0 0 -0.0950819476316429 0 -0.17594740508975 0 0 0 0 0 0 0 0 0 0 -0.0889034043532255 0 0 -0.0541130015053513 0 0 0 -0.000381720639049081 0 0 0 0 0 0 0 0 0 0 -0.239991076318983 0 0 -0.0414793735410866 0 0 0 0 0 0 0 0 -0.0329346600878807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.017063462776156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0859284392772951 -0.0166764679536756 -0.0146947043456575 0 0 0 0 0 0 0 -0.0571722380694309 0 0 0 0 0 0 0 0 -0.167545343769173 0 0 0 0 0 -0.020585351902144 0 0 0 -0.0545062901456417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00615052706157743 0 0 0 0 0 0 0 0
"HLA-DPA1" 0 0 0 0 0 0 0 0 0 0 0.00127732329343001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0479816912479884 0 0 0 0 0 0 0 0 0 0 0 0 0.0648610403222447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489939914389831 0 0 0 0 0 0 0.0662072242455936 0 0 0 0 0 0 0 0 0.00222415999189506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LINC01781" 0 0 0 0 0.126267737919251 0 0.0429468319618292 0 0 0.0257997595096304 0.0371435260885132 0.0953592675240557 0.205054206593463 0 0.123656480981383 0 -0.121533394389616 0 0.306158358732986 0.0202786567131034 0 0.0141524763171543 0 0 0 0.0229313084078151 0 0 0 0.000909581958787521 0 0 0 0 0.0274446710549559 0 0 0.0480959778068775 0 0 0 0 0 0 0 0 -0.434142336430958 0 0 0 0.00166465422619584 0.104875557290757 0 0 0 0 0.0526955797074433 0 0 0 0.119418459618268 0 0.00881871367425527 -0.455047067364262 0 0.112623851680193 0 0 0 8.29037586049631e-05 0 0.0276376728828017 0.00477208286972777 0 0 0 0 0 0.0144236366283178 0.122323660805741 0.0364569220147224 0.0597125292373116 0.273488032134894 0 0.0711564171553997 0 0 0 0 0 0.0320816471569097 0 0 0 0.0559143111426016 0 0.0532499360502739 0 0.0250533402357154 0 0 0 0 0 0 0 -0.183422485508473 0 0.0435512247869499 0 0 0 0 0 -0.381842655976445 0.0175580250273122 0 0 0.333890256691367 0.0121403557901305 0 0 0.0760986912570704 0.0283465066007103 0.0176867510400751 0 0 0.185996572545038 0 0 0 0 0.0604625900583957 0 0.0638217475134373 0.794117184920442 0.1284127288551 0.038980083723453 0 0 0.113017621090519 0 0 0 0 0 0 0 0.0394906705562013 0.0401461928186527 0 0.0473440402394841 0 0.123174187245878 0.120888926415751 0.0220808706829786 0 0 0 0 0 0.039822760848566 0 0 0.0344776629266064 0.0274749404009817 0 0 0 0
"BLK" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000558228409456796 0 -0.0713063266223158 0 0 0 0 0 0 0 0 0.0245260281080185 0 -0.127937585292356 -0.327785291290777 0 0 -0.0463694151044693 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.139551249544606 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0294202730553541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.146907362726936 -0.120434945226655 -0.165759877708302 0 0 0 0 0 0 0 -0.00432959952709456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000366869141256102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IGKC" 0.0237350151595383 0.0755304325618166 0 0.0319013040554228 0 0.0517768093159645 0.0170439689203934 0 0 0 0 0.00352336672241779 0 0 0.0490986536543747 0 0 0.000666196954007647 0.0716096388069637 0 0.0779510821990295 0.0263351091431467 0 0 0 0.0547746722198853 0.0169662900904552 0 0 0 0 0 0.00373280164574268 0 0 0 0 0 0.0296847725806414 0 0 0 0 0 0 0 0.0115498979846623 0 0 0.0199926754816205 0.114148515152815 0.0442024829375869 0 0.0746778709603353 0 0 0.045464032278196 0.0228169632698451 0 0 0 0.0589474822120191 0 0.216998263432395 0 0 0 0.062987300564569 0.0483813364388201 0.03135304434 0.00391613538745085 0 0.0897072845939154 0.00721963961097812 0 0 0 0.0738676392909798 0 0 0 0 0 0.170571181735747 0 0 0.00140684566504615 0 0 0.113067535934854 0.0695393680201199 0 0 0 0 0 0.060787399577528 0 0 0 0 0.00321695938223013 0 0 0.0757130154479941 0 0.277228941362329 0 0 0 0 0.0176994744493215 0.0654861740776834 0 0 0 0 0 0 0 0 0 0.0662319527087841 0 0.00123980214422234 0 0.0385186786390454 0 0.012023393987599 0.0206148579639984 0.0164763051993829 0 0 0 0 0 0 0 0.0677333001343171 0.0538410978179283 0.0357772204134982 0.0198004281070096 0.0437841626628344 0.0554090755152099 0 0.0401159873127277 0.00462373968176176 0.0219023341544819 0.0356967343340861 0 0 0 0 0.104146890115788 0.0297326647947891 0.150616270963373 0.00105512675231736 0.0051494185697692 0 0.0774883654612365 0.0949630552508023 0 0.0671839537524326 0 0 0.035219531898702 0 0 0.0297247557506713 0
"TNFRSF13C" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.303428097525256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0749748547681409 0 0 0 0 0 0 0.0687080085708129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.150804648680209 0 0 0 0 0 0 0 0.122204447035612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LINC01857" 0.121295173484937 0.0292584631544879 0.0186476724453298 0.193457279647897 0 0.0553531698362525 0.221185426604891 0 0 0.0977377877662421 0.175457262357893 0.383304051475666 0.0579080721084735 0.0143667230982893 0.157879698902431 0.18716351917685 0.0391649363252451 0 0.104097562785247 0 0 0.101901433647666 0 0 0 0.592565873240964 0 0 0 0 0 0.740679499457453 0 0 0 0 0.114828616871584 0.0694378473577002 0 0.0395116366998029 0.223258212955287 0 0.424786308347832 0.327054561945106 0 0 1.24782579620709 0 0 0.724911509285728 0.272075285411866 0 0 0 0.0458757644209574 0 0.217724913884854 0.0134451779333763 0.367398061757116 0 0 0 0 0.6769265027398 0 0 0 0.124670276839932 0.198400067633535 0.550476839391737 0 0.0508005687734601 0 0 0.323904671196518 0 0.232114394970006 0.308850015006207 0.320240720021411 0.252174483968106 0.684878461524941 0.0620467680492459 0.0489213736276795 0.593254189095758 0.0730412247151427 0 0 0 0.00278244686094624 0.128152292277651 0.090835703316732 0.130376330457178 0 0 0.00011851256487889 0.18763596995542 0.208289164562643 0 0.0256750476750072 0.276047652187922 0.100030844378471 0.213005238893085 0.169513840699599 0 0 0.100587671982896 0.293413930944476 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0482586584330919 0 0 0 0.224120878444409 0.0623794729838017 0.0338184353896728 0 0.172261032103909 0.130831744763924 0 0 0 0 0.0382550058775257 -0.127587429008836 0 0.178794673017024 0 0 0.102123239624154 0.18532759244838 0 0.150751697729494 0.0864313625373098 0.107169264050198 0 0.138372255734471 0 0 0 0.178305141361369 0.120415259898339 0.141934703747717 0.400663006830932 0.0096596998586828 0.153515562563363 0.159365774128747 0 0.0668002556093323 0.40485107189359 0 0 0.235964398806204 0.303943632997874 0.058103064172036 0 0 0.209683180465647 0
"ADAM28" 0 0 0 0 -0.021352276958063 0 0 0 0 0 0 0 0 0 0 -0.202441022793546 0 0 -0.00660349998240651 0 0 0 0 0 0 -0.0856118719695434 0 0 0 0 -0.0724580670859229 0 0 0 0 0 0 0 0 0.0073371869614239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.113579424477697 0 -0.149436980601336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.100037333187629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"COBLL1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0905339558371107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00755312715561894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SWAP70" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0604502370794544 0 0 0.202915276898222 0 0 0 0 0 0 0.0581966687087232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0481959872857903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0215267695943649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IGHM" 0 0 0 0 0 0 0 0 0 0.0235255694470171 0 0 0 0 0 0 0 0 0.0606511755215118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0545592752462123 0 0 0 0.00343618742516931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CD83" 0 0 0 0 0 0 0 0 0 0.00916143503096716 0 0 0 0 0 -0.0807419483334351 -0.0681590306312243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885055970960843 -0.0290383522472664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.22333687251683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103896166552202 0 0 0 0 0 0 0.0132448993902367 0 0 0 0 0 0 0 0 0 0 0.0463906161441423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.178993932688208 0 -0.0980300665999437 0 0 0 0 0 0 0 -0.0703349113448025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.112362396489683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"HLA-DRB1" 0 0 0 0 0 0 0 0 0 0 0 0 0.00380359449258717 0 0 0 0.0329819737571346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0165328490061524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233553512679673 0 0 0 0 0 0 0 0 0.0573937775231766 0 0 0 0.0864086033056914 0 0 0 0.00530915470298295 0 0 0 0 0 0 0 0 0 0.00848728748180711 0 0 0 0 0.000347805665241463 0 0 0.0410353920853513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0032703931129064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00596615662371118 0 0 0 0 0 0 0 0.00609375725932438 0 0 0 0 0 0 0 0.0163126265660472 0 0 0 0 0 0 0 0
"CD79B" 0 0 0 0 0 0 0 0 0 0.0652386526780861 0 0.0136667450861559 0 0 0 0 0 0 0.182429366075503 0 0 0 0 0 0 0.033081610886148 0 0 0 0.0435672312715659 0 0 0 0.11181422080223 0 0 0 0 0.070563698740058 0 0.0155353387208325 0 0 0.00149417444328854 0 0 0 0.00561357409019279 0 0.143753460438523 0.0298656160168054 0.0410285622734269 0 0 0.0943130046781783 0 0 0 0 0 0 0 0.0300129222838437 0.0408238339164868 0 0 0 0 0 0.0732104512295661 0 0 0 0 0.0381074256642712 0 0.0453893381743586 0 0.0566990492118806 0 0.165990134263916 0.0213969076615376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000482000277749201 0.0338082038051402 0 0 0 0 0 0.0776917126224115 0.0256909414549017 0 0 0 0 0 0 0.0346739755233089 0 0 0 0 0 0 0 0 0 0 0 0.0417004882511908 0 0.0700281228376401 0 0 0 0 0 0 0 0 0 0 0 0 0.000342906666286865 0 0 0.00466956199296499 0 0.0301808155345971 0.00191644837950061 0 0.00434409387500666 0 0 0 0 0 0 0 0 0 0 0 0
"HERPUD1" 0 0 0 0 0 0 0 0 0 -0.152990641390993 0 0 0 -0.00759864356310066 0 -0.445870371212797 0 0 -0.000997161967818678 0 0 0 0 -0.080706905167569 0 0 -0.00730177641647269 0 -0.46408418655916 0 0 0 -0.00716942404142473 0 0 -0.0816697976905514 0 0 0 -0.0909959674021476 0 0 0 0 0.0193343359646022 0 0 -0.184396263837956 0 0 0 -0.000165649916840436 0 -0.0630394067942068 0 0 0 0 0 -0.0156721683703234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0268302455796029 0 -0.0493938260909617 0 0 0 0 0 0 0 0 -0.0282776750882398 0 0 0 0 0 0 0 0 0 0 0 0 -0.268953077860131 -0.3372298206018 -0.111610334104497 0 0 0 0 0 0 0 -0.135493836229376 0 -0.314428148474025 -0.15548922086222 0 0 0 -0.0471680887008226 0 -0.232263303903397 0 0 0 0 -0.0014150417619937 0 0 0 0 -0.244991563102565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0861823119357172 0 0 0 0 0 -0.00142257620359129 0 0 0 0 0
"MEF2C" 0 0 0 0 0 0 0 0 0 0 0 0 0.133133872878604 0 0 -0.142620383848603 0 0 0.138095602339221 0.0223320037818342 0 0 0 0 0 0 0 -0.192588944272797 0 0 -0.0869330111950907 0 0 0 0 0 0 0 0.0156148629256196 0 0 0 0 0 0 0 0 0 0 0 0 0.0534854887382477 0 0 0.138671897429462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00777128288757254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190680227439289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.20202737211521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0454186344046534 0 0 0 0 0 0 0 0 0 0 0 0 0.186139852828494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SYNGR2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0821244875716236 0 0 0.032043063036157 0 0 0 0 0 0 0.0528544564484003 0 -0.0114354193443322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00805821207501468 0 0 0 0 0 0 0.152812295064213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.353046938807261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0829346572546046 0 0 0 0 0 0 0 0 0 0 0
"PMAIP1" 0 0 0 0 -0.0117734574183116 0 0 0 0 0 0 0 0 0 -0.00937563104737007 0 -0.0159818792718694 0 0 0 0 0 0 -0.113467497201238 0 0 0 0 -0.138634356082185 0 -0.0748801407412315 0 -0.0644595769790394 0.0471817980177746 0 -0.0339679526286113 0 0 0 0 0 0 0 0 0 0 0 0.0235206283730831 0 0 -0.0162773691929855 0 0 -0.00158959429685886 -0.0764587676115401 0 0 0 -0.0642609937176469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0404303277968411 0 0 0.0532349022018672 0 -0.00779682468161732 0 0 -0.0115572085391282 -0.0129530713034548 0 0 0 0 0 0 -0.0874919894294966 0 0 0 -0.0347679631895181 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0850623912683919 -0.125993063609153 0 0 0 0 0 0 -0.0396525193796392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0797105488807414 0 0 0 0.0757426613117204 0 0 0 -0.0118750809655765 0 0 0 0 0 0 0 0 0 0 0 -0.0345141667809578 0 -0.0435781098412928 0 0 0 0.00558057050046137 0 -0.049160386476694 0.121816577918644 0 0 0 0 0 0 0 0
"PELI1" 0 0 0 0 0 0 0 -0.0435937751413781 0 -0.122670082599869 -0.043107564418518 0 0 0 0 0 -0.0925358614308927 0 0 -0.0173826643750224 -0.00389678563053233 0 0 -0.0400245272142311 0 0 -0.0508771829417748 -0.0294788030179618 -0.221249843279001 0 0 0 -0.0353882453348607 -0.0175062158616047 0 0 -0.0332433598878787 0 0 0 -0.036904190756363 0 -0.0502247003308794 0 0 0 0 0 -0.0885053317242276 0 0 0 0 -0.112696818397934 0 0 0 0 -0.0730298644504484 0 0 0.0446313007412859 0 0 -0.0267189974156317 0 0 -0.0423392190967905 0 -0.167759163598658 0 0 0 0.0294203977990733 0 -0.00240813609037044 0 0 0 0 0 -0.000160973236730002 0 0 -0.0392769801097218 0 0 0 -0.0296918212378741 -0.0366398411054333 0 0 0 0 0 0 0 0 0 0 -0.0617096103828783 -0.0398267671983385 0 0 0 0 0.0283084922667627 -0.103136715061138 -0.0738282761206979 0 0 -0.0706993088059608 -0.0230401885857031 0 0 0 0.10262062037335 0 0 -0.0973364388936661 0 0 0 0 0 0 0 0 0 0 0 -0.033046120213095 -0.11433649672309 0 0.0202940470403368 0 -0.038930482855328 -0.062949093953471 0 0 -0.0633568570008658 0 0 0 0 0 0 0 0 0 0 -0.0208057918617841 -0.0193926912679821 0 0 0 0 -0.0879388391867929 0 0 0 0 0 0 -0.000174625693274554 0 0 0 0 0
"LTB" 0.000290134180628064 0 0 0 0 0 0 0.00886756549658713 0 0.08532083983995 0.0117246285583148 0.0290092042414754 0 0.0152571483935489 0.0779016916241255 0.143893990551955 0.105027445171206 0 0.0584796605708594 0.0132826697516275 0 0.00626203262057905 0 0.0427634826778354 0.0214887816435126 0.102676166711764 0 0.12088062328873 0.0324074110828621 0 0.0308130474226417 0.101114760649226 0.0020584147245046 0.0882732850188429 0.0180219555934194 0.0229566314569711 0.0449850014774445 0.0265748292648438 0.0247335818091977 0.00717416413640569 0.0508446257032729 0.031317650372204 0.0163848497385161 0.0145389937112109 0 0 0 0.126370477511454 0.00699497067402561 0 0.0399592783278504 0.0206603053409852 0 0.0124675297890104 0 0.00523316485824105 0 0 0.0935625429453381 0.00985197395370013 0.0303415253367186 0.054455427377924 0 0.00668933802601106 0 0 0 0.044139420222588 0.000956406444437214 0 0 0 0.0151169923489501 0.0567971079492338 0.031340256455407 0.0563167097190436 0 0.00923739638230641 0 0.011583087392017 0.0419173436270822 0.0417288860113297 0.0180398344343993 0.000428604622313724 0.0485099782259857 0 0 0 0 0.0355289520704386 0 0.0124890052581647 0 0 0.0110687489563978 0.0364557039551397 0 0 0 0 0.016439359257834 0 0 0 0 0.00483550610617524 0.101245194794945 0.0554568352854531 0.0363615047159951 0 0 0 0.00598237220391362 0 0 0.0179100078017428 0.111227284174651 0 0.0275012659297773 0.0505512854931971 0.0282765273983533 0 0.0027686020706868 0 0 0.160288072737774 0 0.000181019112191467 0.0270149259102203 0.00538231809130288 0.00204102660612663 0 0.0308356999569507 0 0.0557782608371386 0.0165198218029473 0.0881156760189388 0.0161153013162952 0 0 0.0519939838614616 0 0 0 0 0 0 0.00783708566691964 0 0 0 0.0396889827480132 0.0355899202476538 0.000685764698027097 0.0490578131952515 0.00323847525635072 0 0.0373637990100219 0.0164190589696439 0 0.0625120232359229 0.018961281156282 0 0.031552859129338 0.0269037092682185 0.00316129689988458 0 0.0258418663463221 0.0084735194242202 0.012253769806558
"IL7R" 0 0 0 0 0.028864616670064 0 0 0 0 0 0.00433946084917727 0 0 0 0 -0.000641525302375837 0.0265299140177606 0 0 0.00504579963611131 0 0 0 0.014460847321525 0 0 0 0 0.0173208628915601 0 -0.0105705787112196 0.0109589306231433 0 0.00478108215298194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0648858811030369 0 0 0 0 0 0.00465597346693894 0.00398475585881365 0 0 0 0 0 0 0 0 0 0 0 -0.0029198527438383 0.0146619995957903 0.00570194962431632 0 0 0 0 0 0.0128157981506489 0 0 0.0123468844755101 0 0 0 0 0.000623428188870231 0 0 0 0 0.00240888771699859 0 0 0 0 0 0.00253856204525979 0 0 0 0 0 0.0135555357516023 0.0303507031084633 0 0 0 0 0 0 0 0.00625309863917851 0.0113159653953306 0 0.000700150029887373 0.0428013969157621 0 0 0 0 0 0.0964609546704481 0 0 0 0 0 0 0 0 0 0.0213008712173576 0.0445509844588839 0.000591150628682578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000167109442755027 0 0 0.0185242328063094 0 0 0.0186151361992207 0.0198127611822467 0 0.0115827853077681 0 0 0 0 0 0
